,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales,Type,Size
2051,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,31,3365.68,A,202307
2052,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,32,19742.01,A,202307
2053,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,33,8137.62,A,202307
2054,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,34,17176.94,A,202307
2055,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,35,3873.88,A,202307
2056,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,36,699.0,A,202307
2057,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,37,5321.49,A,202307
2058,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,38,106706.53,A,202307
2059,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,40,90452.83,A,202307
2060,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,41,4129.0,A,202307
2061,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,42,6936.58,A,202307
2062,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,44,8375.89,A,202307
2063,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,45,44.88,A,202307
2064,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,46,30214.05,A,202307
2065,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,48,1185.0,A,202307
2066,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,49,12509.91,A,202307
2067,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,52,3926.45,A,202307
2068,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,54,128.92,A,202307
2069,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,55,16417.23,A,202307
2070,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,56,2104.49,A,202307
2071,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,58,20315.0,A,202307
2072,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,59,674.9,A,202307
2073,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,60,154.8,A,202307
2074,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,67,23208.05,A,202307
2075,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,71,7188.04,A,202307
2076,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,72,122524.2,A,202307
2077,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,74,19186.03,A,202307
2078,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,79,38604.13,A,202307
2079,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,80,29823.06,A,202307
2080,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,81,35716.49,A,202307
2081,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,82,26803.78,A,202307
2082,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,83,6975.43,A,202307
2083,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,85,3439.48,A,202307
2084,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,87,26420.05,A,202307
2085,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,90,109500.31,A,202307
2086,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,91,94029.23,A,202307
2087,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,92,195482.73,A,202307
2088,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,93,79757.96,A,202307
2089,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,94,73048.03,A,202307
2090,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,95,151345.55,A,202307
2091,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,96,35702.31,A,202307
2092,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,97,45571.32,A,202307
2093,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,98,17258.58,A,202307
2094,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,1,51382.63,A,202307
2095,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,2,70619.64,A,202307
2096,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,3,12593.04,A,202307
2097,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,4,50238.23,A,202307
2098,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,5,40400.46,A,202307
2099,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,6,4841.18,A,202307
2100,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,7,28913.34,A,202307
2101,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,8,64270.54,A,202307
2102,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,9,21782.15,A,202307
2103,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,10,43617.99,A,202307
2104,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,11,19333.28,A,202307
2105,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,12,5728.32,A,202307
2106,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,13,49051.22,A,202307
2107,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,14,24718.91,A,202307
2108,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,16,12075.76,A,202307
2109,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,17,14889.15,A,202307
2110,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,18,18434.68,A,202307
2111,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,19,5785.33,A,202307
2112,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,20,6629.82,A,202307
2113,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,21,10754.79,A,202307
2114,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,22,17697.6,A,202307
2115,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,23,30127.76,A,202307
2116,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,24,9763.95,A,202307
2117,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,25,18730.4,A,202307
2118,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,26,10707.98,A,202307
2119,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,27,2960.25,A,202307
2120,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,28,1110.96,A,202307
2121,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,29,9915.63,A,202307
2122,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,30,6788.78,A,202307
2123,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,31,3365.68,A,202307
2124,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,32,19742.01,A,202307
2125,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,33,8137.62,A,202307
2126,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,34,17176.94,A,202307
2127,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,35,3873.88,A,202307
2128,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,36,699.0,A,202307
2129,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,37,5321.49,A,202307
2130,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,38,106706.53,A,202307
2131,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,40,90452.83,A,202307
2132,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,41,4129.0,A,202307
2133,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,42,6936.58,A,202307
2134,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,44,8375.89,A,202307
2135,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,45,44.88,A,202307
2136,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,46,30214.05,A,202307
2137,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,48,1185.0,A,202307
2138,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,49,12509.91,A,202307
2139,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,52,3926.45,A,202307
2140,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,54,128.92,A,202307
2141,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,55,16417.23,A,202307
2142,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,56,2104.49,A,202307
2143,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,58,20315.0,A,202307
2144,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,59,674.9,A,202307
2145,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,60,154.8,A,202307
2146,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,67,23208.05,A,202307
2147,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,71,7188.04,A,202307
2148,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,72,122524.2,A,202307
2149,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,74,19186.03,A,202307
2150,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,79,38604.13,A,202307
2151,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,80,29823.06,A,202307
2152,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,81,35716.49,A,202307
2153,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,82,26803.78,A,202307
2154,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,83,6975.43,A,202307
2155,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,85,3439.48,A,202307
2156,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,87,26420.05,A,202307
2157,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,90,109500.31,A,202307
2158,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,91,94029.23,A,202307
2159,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,92,195482.73,A,202307
2160,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,93,79757.96,A,202307
2161,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,94,73048.03,A,202307
2162,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,95,151345.55,A,202307
2163,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,96,35702.31,A,202307
2164,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,97,45571.32,A,202307
2165,2,2011-02-11,33.19,3.022,,,,,,212.59286239999997,8.027999999999999,True,98,17258.58,A,202307
2166,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,1,22549.64,A,202307
2167,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,2,60703.72,A,202307
2168,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,3,15159.24,A,202307
2169,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,4,43054.31,A,202307
2170,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,5,20122.27,A,202307
2171,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,6,5082.27,A,202307
2172,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,7,25256.58,A,202307
2173,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,8,52356.03,A,202307
2174,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,9,41923.23,A,202307
2175,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,10,41532.99,A,202307
2176,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,11,17711.06,A,202307
2177,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,12,7083.13,A,202307
2178,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,13,45300.83,A,202307
2179,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,14,17840.64,A,202307
2180,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,16,16794.46,A,202307
2181,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,17,13013.99,A,202307
2182,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,18,997.82,A,202307
2183,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,19,3417.86,A,202307
2184,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,20,5707.38,A,202307
2185,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,21,8379.19,A,202307
2186,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,22,9682.67,A,202307
2187,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,23,19193.92,A,202307
2188,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,24,4326.63,A,202307
2189,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,25,10760.52,A,202307
2190,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,26,7842.46,A,202307
2191,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,27,1029.72,A,202307
2192,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,28,437.79,A,202307
2193,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,29,4490.15,A,202307
2194,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,30,3844.28,A,202307
2195,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,31,2456.79,A,202307
2196,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,32,6670.26,A,202307
2197,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,33,5223.52,A,202307
2198,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,34,11138.42,A,202307
2199,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,35,3289.04,A,202307
2200,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,36,677.31,A,202307
2201,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,37,4025.1,A,202307
2202,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,38,70297.94,A,202307
2203,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,40,72308.58,A,202307
2204,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,41,2152.0,A,202307
2205,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,42,9169.12,A,202307
2206,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,44,7298.66,A,202307
2207,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,46,24755.13,A,202307
2208,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,48,1841.0,A,202307
2209,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,49,11966.42,A,202307
2210,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,52,3740.28,A,202307
2211,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,54,49.0,A,202307
2212,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,55,8991.21,A,202307
2213,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,56,1471.52,A,202307
2214,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,58,27080.0,A,202307
2215,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,59,352.55,A,202307
2216,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,60,211.2,A,202307
2217,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,67,8349.84,A,202307
2218,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,71,4349.74,A,202307
2219,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,72,54597.33,A,202307
2220,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,74,17105.4,A,202307
2221,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,79,31510.48,A,202307
2222,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,80,25860.82,A,202307
2223,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,81,29674.69,A,202307
2224,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,82,19914.89,A,202307
2225,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,83,6338.71,A,202307
2226,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,85,2460.25,A,202307
2227,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,87,20688.38,A,202307
2228,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,90,98739.15,A,202307
2229,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,91,81974.86,A,202307
2230,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,92,164687.59,A,202307
2231,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,93,77386.51,A,202307
2232,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,94,67525.94,A,202307
2233,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,95,144040.98,A,202307
2234,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,96,35285.46,A,202307
2235,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,97,43685.33,A,202307
2236,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,98,13024.47,A,202307
2237,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,99,40.0,A,202307
2238,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,1,22549.64,A,202307
2239,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,2,60703.72,A,202307
2240,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,3,15159.24,A,202307
2241,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,4,43054.31,A,202307
2242,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,5,20122.27,A,202307
2243,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,6,5082.27,A,202307
2244,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,7,25256.58,A,202307
2245,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,8,52356.03,A,202307
2246,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,9,41923.23,A,202307
2247,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,10,41532.99,A,202307
2248,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,11,17711.06,A,202307
2249,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,12,7083.13,A,202307
2250,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,13,45300.83,A,202307
2251,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,14,17840.64,A,202307
2252,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,16,16794.46,A,202307
2253,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,17,13013.99,A,202307
2254,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,18,997.82,A,202307
2255,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,19,3417.86,A,202307
2256,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,20,5707.38,A,202307
2257,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,21,8379.19,A,202307
2258,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,22,9682.67,A,202307
2259,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,23,19193.92,A,202307
2260,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,24,4326.63,A,202307
2261,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,25,10760.52,A,202307
2262,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,26,7842.46,A,202307
2263,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,27,1029.72,A,202307
2264,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,28,437.79,A,202307
2265,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,29,4490.15,A,202307
2266,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,30,3844.28,A,202307
2267,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,31,2456.79,A,202307
2268,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,32,6670.26,A,202307
2269,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,33,5223.52,A,202307
2270,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,34,11138.42,A,202307
2271,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,35,3289.04,A,202307
2272,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,36,677.31,A,202307
2273,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,37,4025.1,A,202307
2274,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,38,70297.94,A,202307
2275,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,40,72308.58,A,202307
2276,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,41,2152.0,A,202307
2277,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,42,9169.12,A,202307
2278,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,44,7298.66,A,202307
2279,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,46,24755.13,A,202307
2280,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,48,1841.0,A,202307
2281,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,49,11966.42,A,202307
2282,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,52,3740.28,A,202307
2283,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,54,49.0,A,202307
2284,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,55,8991.21,A,202307
2285,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,56,1471.52,A,202307
2286,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,58,27080.0,A,202307
2287,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,59,352.55,A,202307
2288,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,60,211.2,A,202307
2289,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,67,8349.84,A,202307
2290,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,71,4349.74,A,202307
2291,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,72,54597.33,A,202307
2292,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,74,17105.4,A,202307
2293,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,79,31510.48,A,202307
2294,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,80,25860.82,A,202307
2295,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,81,29674.69,A,202307
2296,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,82,19914.89,A,202307
2297,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,83,6338.71,A,202307
2298,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,85,2460.25,A,202307
2299,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,87,20688.38,A,202307
2300,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,90,98739.15,A,202307
2301,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,91,81974.86,A,202307
2302,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,92,164687.59,A,202307
2303,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,93,77386.51,A,202307
2304,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,94,67525.94,A,202307
2305,2,2011-09-09,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True,95,144040.98,A,202307
